CustomerId,CreditScore,Tenure
15702377,627,1
15577170,532,5
15769451,764,1
15811877,700,4
15648725,660,3
15752801,518,9
15808175,557,7
15681342,639,1
15589210,557,4
15696826,633,1
15614962,623,2
15689061,611,5
15640074,666,5
15776156,521,4
15739548,775,9
15662854,681,5
15687688,564,10
15715750,646,2
15571121,670,8
15726466,751,1
15660390,544,6
15663942,639,5
15638610,635,5
15644446,672,6
15585892,639,8
15609356,697,1
15803378,850,8
15599440,748,8
15692408,463,2
15683168,572,6
15790254,741,1
15767729,646,5
15768600,805,9
15699839,637,2
15786237,651,7
15694530,672,4
15796813,493,3
15605791,524,9
15714087,624,5
15711446,569,3
15588123,677,2
15748552,464,4
15618410,718,7
15672432,594,4
15610042,574,8
15580914,478,0
15583680,615,4
15813718,651,4
15767264,465,1
15686461,558,7
15678882,540,3
15789611,568,8
15668679,630,0
15631685,523,1
15655658,678,2
15753591,438,2
15617348,544,1
15704581,595,2
15738487,678,3
15648069,850,6
15737627,589,2
15731586,785,2
15757467,563,6
15597709,602,6
15720529,591,6
15596797,643,1
15681755,605,5
15815271,755,6
15682860,769,6
15621546,620,9
15705918,725,8
15684512,818,8
15671769,624,4
15642934,669,4
15594305,712,1
15789201,603,9
15706762,597,4
15766183,580,2
15777994,718,3
15568162,527,8
15680643,729,1
15761854,746,4
15730793,699,3
15692137,759,2
15608595,748,3
15709459,698,5
15775750,686,9
15585855,679,1
15752139,682,5
15768295,778,7
15766906,742,4
15725776,649,7
15682576,763,1
15704081,595,9
15719940,628,10
15672894,625,8
15667451,733,5
15636767,665,10
15571415,805,6
15575605,725,6
15649160,554,3
15615832,675,8
15600975,556,4
15690772,635,2
15565714,601,1
15763108,600,7
15723884,758,3
15644453,606,4
15655464,640,3
15783883,753,1
15787693,559,3
15664793,754,7
15642391,621,4
15756538,654,5
15668830,650,8
15796569,831,10
15677112,519,2
15815040,552,8
15590434,577,4
15597536,576,5
15723989,646,5
15767358,711,1
15594812,806,2
15688210,670,8
15681509,679,9
15572390,850,6
15801441,670,2
15783859,733,3
15575243,764,1
15773421,673,4
15788776,588,6
15765257,564,5
15661412,715,8
15636478,621,7
15603683,796,3
15651868,672,6
15815443,527,10
15682686,722,3
15697460,596,4
15748432,746,4
15698271,523,4
15808662,624,3
15690372,553,1
15781875,850,3
15801473,599,2
15704509,492,8
15694666,707,8
15731166,743,1
15728523,522,5
15788442,681,2
15689781,826,0
15764226,630,8
15809837,430,6
15805212,806,1
15716082,703,6
15643056,755,1
15654859,612,2
15761158,719,7
15577515,554,0
15723827,683,4
15646594,749,5
15712877,724,1
15598802,770,8
15699340,680,4
15691150,699,4
15608688,442,4
15737998,529,8
15735837,574,3
15659100,605,9
15609070,515,7
15650313,632,6
15627699,558,10
15591010,434,8
15798895,525,6
15745375,640,3
15775235,690,6
15780088,607,9
15649379,850,3
15713983,780,5
15709252,616,10
15699238,618,8
15732884,676,7
15587297,507,7
15684722,490,5
15621244,678,0
15744273,637,6
15682540,602,8
15636521,744,1
15785339,640,9
15638983,684,5
15654625,495,8
15697310,559,3
15678210,684,5
15575438,613,7
15632789,794,8
15621423,736,7
15573520,692,6
15740458,703,7
15762799,720,0
15686885,777,3
15565996,653,8
15662152,552,9
15711742,708,4
15701885,647,9
15774262,597,8
15567839,501,9
15644400,709,9
15797246,621,2
15778290,799,8
15708714,675,6
15586183,561,5
15761733,707,10
15773934,670,6
15705343,649,7
15593959,524,1
15664615,689,5
15671014,573,8
15657778,657,1
15585192,686,10
15592914,683,9
15770995,753,1
15570990,520,4
15596165,547,4
15788131,653,6
15800773,648,9
15690153,639,4
15638989,711,5
15623210,484,8
15652658,721,1
15684440,548,2
15730287,679,8
15720353,553,1
15767231,757,7
15761554,581,4
15706637,718,9
15690492,625,6
15694237,744,4
15729771,799,9
15609823,751,8
15793366,781,7
15614813,777,0
15566495,704,2
15707602,539,2
15635244,716,6
15805627,670,2
15607986,555,10
15799785,679,4
15699963,571,1
15624595,512,5
15629750,697,5
15651460,424,7
15753550,684,7
15594133,697,7
15772329,580,8
15591552,600,7
15750921,521,5
15701687,664,7
15728906,634,5
15670029,445,7
15763579,702,2
15728010,485,5
15663194,582,3
15736510,605,2
15745804,628,7
15631451,604,6
15746995,724,9
15730673,567,7
15734649,779,0
15701081,785,2
15632503,563,0
15585928,821,2
15648681,747,5
15747757,600,8
15718921,625,7
15571081,773,7
15734578,726,1
15579583,641,4
15622729,649,2
15662189,434,3
15692718,738,7
15762716,762,10
15724851,507,9
15587266,606,6
15675926,655,7
15706268,697,1
15581871,504,7
15666166,653,0
15671582,660,6
15680901,652,6
15642336,669,9
15653147,594,2
15571284,756,0
15591360,642,4
15810485,486,1
15611973,804,7
15735572,629,9
15567860,581,7
15795690,667,3
15706464,667,4
15725028,679,3
15751167,680,4
15633944,644,3
15672637,571,4
15680895,627,7
15793825,536,4
15611318,599,4
15768474,744,3
15716276,709,2
15623668,653,2
15696361,648,7
15607988,663,8
15637891,613,4
15789865,620,9
15627190,661,6
15788224,669,1
15702149,767,1
15708236,491,6
15568469,653,0
15764444,679,8
15794204,687,7
15807546,837,2
15782159,850,8
15618703,663,6
15793317,547,7
15740487,627,6
15722479,707,1
15688264,629,0
15583067,687,4
15686670,588,2
15593345,502,6
15811690,793,2
15734008,727,5
15771856,632,1
15762045,474,5
15778142,850,1
15689268,584,9
15721507,713,1
15750476,742,8
15810723,607,10
15787229,761,2
15570508,600,7
15617065,650,4
15689786,850,1
15648876,501,5
15802106,418,8
15773869,797,4
15711635,788,6
15795527,699,2
15759133,616,6
15679394,651,4
15801072,654,7
15646082,676,8
15796111,708,8
15670646,499,0
15578722,689,4
15815095,850,7
15730360,502,4
15763194,643,7
15720725,762,2
15567834,719,5
15720644,789,6
15811742,553,7
15813363,448,2
15717629,632,6
15713160,669,7
15568878,654,5
15809800,726,4
15736420,596,4
15757933,733,1
15623072,529,5
15683993,493,8
15570947,615,7
15797767,600,6
15731989,666,4
15591035,644,6
15586479,692,4
15605872,707,6
15666012,603,4
15641733,671,5
15593178,568,10
15649183,598,8
15736399,606,10
15751137,850,3
15757188,644,4
15726167,655,4
15624850,850,10
15717700,683,9
15716347,663,7
15696287,682,1
15638871,639,6
15765093,704,6
15592999,691,0
15641715,599,8
15607746,573,1
15625311,589,7
15573077,620,8
15735106,647,6
15672912,737,7
15589881,634,7
15660144,660,4
15664083,666,2
15690898,696,8
15808023,836,9
15676909,667,5
15764922,596,3
15766734,430,5
15795079,596,6
15757434,599,7
15673747,519,8
15808386,721,7
15603565,603,5
15744044,572,4
15577771,453,1
15769548,668,7
15802071,762,1
15677395,633,9
15632010,647,7
15779492,796,6
15694677,733,1
15704315,556,8
15742009,489,4
15766663,639,4
15742297,715,2
15688059,807,9
15752344,714,5
15698749,626,6
15631693,697,7
15604536,850,4
15802869,737,2
15635598,812,6
15592326,583,8
15736533,730,5
15647191,677,4
15622507,748,3
15765487,753,9
15646521,634,1
15746258,622,7
15692430,699,2
15625501,570,1
15640521,552,3
15790630,619,4
15664720,714,8
15750055,503,9
15644878,685,6
15754578,606,0
15705379,678,3
15761047,724,2
15671293,779,2
15687527,638,1
15647898,610,5
15671534,646,6
15591248,628,9
15676156,528,4
15812918,432,6
15604130,622,6
15700549,721,5
15715519,614,5
15707042,634,2
15605276,742,4
15630592,516,4
15636626,718,3
15740411,636,8
15593834,691,7
15804235,698,2
15679801,712,5
15673907,659,8
15636562,573,8
15702571,778,1
15627365,732,0
15748499,550,4
15598614,790,8
15668889,665,2
15800049,728,5
15583724,645,4
15622083,647,6
15645571,596,4
15598266,610,9
15667934,512,0
15569682,768,9
15772941,666,3
15586174,700,4
15803682,651,10
15627328,542,2
15717065,686,8
15602456,850,4
15721569,658,8
15573798,448,6
15638272,609,4
15799859,704,4
15599152,698,1
15737909,759,2
15646190,677,0
15711249,544,4
15671987,567,8
15812766,490,6
15778589,626,7
15750104,718,5
15784526,616,5
15646563,772,9
15744423,561,5
15593694,814,8
15785367,651,4
15687765,538,4
15789014,600,6
15703177,654,2
15660263,622,4
15776545,682,10
15683276,610,10
15599272,795,1
15589541,557,2
15608804,824,8
15645820,698,7
15659031,630,8
15790113,609,6
15652289,694,4
15605341,681,8
15697844,721,10
15652048,563,7
15587038,654,2
15660528,659,4
15700300,674,4
15642001,576,9
15580366,566,4
15657228,545,9
15729377,798,1
15686913,757,0
15631267,641,6
15632275,718,2
15715907,699,9
15764841,623,0
15748649,644,8
15771409,586,7
15779207,500,2
15814116,583,7
15665087,595,8
15611189,670,1
15729718,610,6
15733602,814,2
15620103,660,8
15770406,580,9
15800554,850,1
15611409,676,0
15646535,578,5
15575430,579,1
15711299,711,8
15642063,692,6
15706602,760,1
15592773,630,0
15786539,808,1
15737542,611,10
15590234,697,1
15773776,655,6
15728082,601,6
15609987,755,2
15735330,553,1
15649430,723,4
15768777,507,4
15777893,777,1
15791326,566,3
15615176,732,7
15735221,697,10
15617991,555,4
15658504,584,9
15785705,705,10
15801817,688,7
15752578,626,2
15781574,636,9
15792107,719,8
15569917,706,6
15721504,731,3
15757306,738,3
15647295,426,9
15642098,622,0
15696120,701,2
15675176,512,6
15700046,635,4
15782089,685,6
15706394,609,7
15759387,598,1
15623369,708,10
15732943,574,4
15750545,629,5
15809909,422,4
15642448,656,8
15791944,697,7
15768342,718,8
15567919,586,8
15674750,481,8
15778345,749,1
15687634,561,5
15666096,676,4
15581700,615,3
15656417,582,1
15649101,601,10
15781975,708,3
15700511,708,9
15770255,797,10
15643574,682,8
15595010,694,9
15580579,490,1
15748532,828,10
15773789,594,7
15600027,579,1
15620832,723,0
15568819,619,8
15748691,794,1
15583552,674,3
15588019,418,7
15713250,502,8
15569595,678,6
15794868,599,10
15576680,736,4
15613699,430,7
15609758,537,7
15762392,683,1
15693382,828,9
15791769,691,9
15712483,608,4
15636454,691,6
15710138,718,6
15571571,680,3
15638751,838,5
15598574,695,5
15796787,681,0
15615670,762,5
15705506,751,7
15599535,678,5
15768449,634,7
15725002,749,7
15611682,590,6
15749964,610,4
15678779,502,7
15752601,578,7
15758477,547,2
15629133,579,9
15604963,661,5
15796413,794,6
15812470,719,5
15587443,728,1
15689692,598,3
15779586,822,3
15667588,670,3
15624423,850,8
15591107,723,3
15748986,705,8
15793896,677,7
15620570,736,4
15727811,661,0
15707681,501,9
15702030,516,2
15673238,517,8
15604196,766,6
15769356,520,3
15665590,541,6
15572361,790,2
15667460,797,9
15654760,811,1
15632669,722,4
15613673,675,9
15698522,660,9
15741633,566,10
15674583,768,0
15665374,610,5
15588854,715,3
15810716,750,8
15776921,431,5
15569394,704,2
15788215,535,5
15641007,614,4
15594651,748,4
15575146,492,8
15608916,573,7
15666297,706,3
15598586,680,10
15665014,458,5
15701738,612,2
15650591,809,10
15652667,590,9
15679622,602,8
15730150,540,0
15813192,494,6
15606554,797,1
15611794,526,6
15672357,631,7
15711759,576,5
15615296,405,10
15699294,555,1
15788634,750,2
15660871,665,8
15618258,640,5
15722535,457,7
15711977,695,4
15690169,645,7
15790689,647,9
15665181,808,7
15633608,641,2
15805261,700,8
15740356,660,4
15808223,615,1
15769980,705,3
15675450,718,9
15776494,754,5
15592412,713,4
15777452,587,6
15692258,569,1
15791045,568,3
15807889,634,5
15602043,770,5
15807335,676,4
15629985,723,10
15679453,614,8
15637315,601,3
15691513,592,9
15622289,605,9
15715184,752,4
15702801,677,3
15719931,850,8
15806081,608,2
15796336,786,9
15647306,777,9
15742369,667,5
15655859,848,5
15675650,486,8
15574119,598,1
15754168,506,3
15763029,612,9
15765048,545,3
15786215,793,8
15707559,682,9
15582129,517,1
15687540,684,9
15787196,692,2
15670898,740,5
15775433,666,1
15700693,693,2
15677955,757,1
15570086,684,9
15794875,691,6
15673591,842,3
15631756,482,5
15757617,735,6
15612729,681,7
15637857,616,8
15681007,850,2
15593622,635,10
15629273,638,8
15765846,820,2
15596013,694,1
15722473,713,3
15774936,543,6
15685640,649,3
15566563,777,4
15768746,561,6
15689952,724,5
15725906,665,8
15634501,441,1
15571940,579,3
15741643,777,7
15806822,739,0
15701166,660,5
15718531,554,8
15628308,850,6
15585287,842,9
15781619,785,1
15805162,550,0
15588535,750,6
15775307,490,3
15777616,605,10
15692291,563,6
15680843,675,8
15606232,621,7
15641585,850,6
15684358,711,3
15806389,549,1
15641860,764,6
15814237,627,3
15808780,850,2
15767064,614,1
15751177,685,2
15613427,683,7
15647259,643,2
15748660,561,1
15726695,601,9
15757473,766,7
15809509,699,3
15715512,850,1
15614168,792,4
15679818,636,7
15609928,850,5
15731246,628,10
15685243,736,10
15638730,711,0
15697034,583,2
15699225,757,0
15677387,749,10
15759184,705,7
15595991,585,8
15681332,437,6
15756299,741,2
15750547,738,9
15566380,586,10
15675963,627,9
15674671,551,2
15621466,606,3
15607176,674,3
15570299,584,6
15613197,590,8
15798885,585,4
15714883,508,2
15604497,458,7
15773949,692,3
15774164,502,5
15774127,518,3
15619016,660,5
15795759,698,1
15798844,678,7
15717962,773,9
15691504,619,8
15693893,684,9
15672499,635,3
15750410,680,4
15568904,608,3
15649033,603,7
15780989,579,2
15771059,756,2
15687852,611,2
15695280,532,8
15592751,684,3
15598338,647,3
15735784,583,8
15629128,774,2
15642870,677,9
15637977,542,8
15600792,613,0
15576131,666,5
15686588,777,2
15761018,581,2
15616029,705,7
15761149,673,8
15802758,594,4
15647838,648,2
15735968,605,10
15581286,734,9
15625445,572,8
15600173,595,9
15635143,749,2
15664849,573,3
15762455,624,6
15797165,703,9
15788189,665,8
15780492,648,4
15678497,850,2
15588560,569,8
15606003,566,3
15611756,537,4
15789563,706,7
15702416,734,7
15766288,586,5
15667633,612,1
15622774,648,0
15755416,557,3
15769915,643,0
15643908,433,10
15627395,643,7
15679663,488,0
15651581,758,6
15596379,743,3
15746674,730,7
15801256,746,7
15663808,666,8
15598521,580,7
15621457,850,6
15764726,563,3
15646374,766,3
15716501,659,9
15589948,607,1
15811343,644,5
15659677,746,8
15594436,588,2
15748995,691,9
15677062,666,6
15697201,640,3
15666453,611,4
15693771,651,8
15569867,529,8
15711602,676,3
15717736,639,10
15750441,782,5
15732791,641,5
15775104,697,1
15757607,623,0
15793070,494,2
15760456,731,10
15665385,657,6
15612418,744,9
15727138,774,9
15732061,850,1
15776051,551,6
15616530,638,6
15632344,792,0
15744979,666,8
15745433,716,2
15683657,594,0
15718572,600,9
15665783,565,7
15652782,678,2
15707025,648,5
15647807,642,8
15718281,706,1
15660571,668,10
15727857,635,1
15639252,603,6
15628144,635,4
15683560,642,7
15653275,785,1
15622182,628,3
15613962,499,9
15618437,567,10
15783338,449,0
15764491,701,10
15712960,613,3
15688157,683,2
15579287,581,4
15570931,620,5
15615177,561,6
15809906,558,1
15652169,642,2
15649450,805,6
15777179,687,9
15803538,695,1
15610936,562,6
15590094,613,9
15572706,589,5
15634564,593,8
15684296,714,5
15702293,588,7
15642099,679,6
15773273,730,5
15613337,833,2
15800482,586,7
15732644,567,5
15713426,637,1
15640789,711,4
15598892,828,4
15606436,500,7
15751227,807,1
15812365,850,8
15616088,782,7
15803886,629,6
15587311,582,6
15617401,468,2
15775886,670,3
15807305,805,2
15761717,720,10
15628008,781,6
15583755,592,2
15661409,542,1
15774250,532,1
15681476,520,1
15654870,759,8
15790448,473,6
15785326,639,5
15592854,705,3
15617486,530,1
15806796,516,10
15644699,850,0
15622305,746,2
15608209,622,3
15626898,743,7
15644297,732,5
15731569,850,5
15582149,850,3
15802483,686,6
15686999,556,8
15772479,673,4
15778884,809,2
15623630,634,3
15774316,630,6
15695097,564,0
15645404,625,4
15750574,677,4
15636812,583,9
15712068,592,8
15652030,637,2
15577398,850,6
15756848,633,10
15806929,751,5
15656005,592,7
15722632,716,2
15794356,641,3
15659656,849,4
15588341,647,10
15709142,608,2
15627042,555,7
15627517,497,7
15803032,599,9
15665129,545,1
15628272,774,9
15678206,464,6
15678427,696,2
15678067,667,3
15793331,812,5
15699532,516,8
15605827,645,8
15643635,664,5
15787710,427,9
15614137,685,7
15754494,585,4
15713440,519,1
15803479,708,1
15709639,717,5
15601719,465,6
15772482,829,3
15591489,826,5
15629002,747,8
15798053,707,9
15753895,590,1
15595426,603,6
15645815,615,5
15632848,634,1
15703068,716,8
15791513,647,4
15587210,591,10
15793803,574,1
15787756,467,10
15723437,701,2
15702715,747,10
15809872,650,2
15644295,731,2
15778694,638,1
15759555,569,2
15631406,459,5
15616676,632,3
15771154,683,8
15669491,850,2
15697691,512,6
15665180,616,3
15752588,664,1
15743051,694,10
15571873,655,9
15679743,607,8
15769412,684,4
15775124,763,8
15732113,671,8
15578141,592,3
15595874,666,6
15755642,667,5
15576526,850,6
15792489,622,9
15733705,577,8
15807221,555,1
15573045,547,10
15756824,613,5
15773520,672,4
15627439,624,10
15701439,698,1
15785352,606,6
15616525,720,4
15717489,835,9
15795737,771,3
15693877,811,3
15576111,734,5
15595713,548,6
15808868,652,3
15708193,707,2
15697801,605,1
15770121,623,9
15800524,686,3
15686236,525,1
15659807,657,8
15736078,730,7
15620836,816,2
15698184,484,2
15717643,728,6
15776596,730,6
15814757,477,9
15812607,663,6
15663888,549,6
15748882,714,9
15690829,430,3
15695819,504,5
15696834,530,5
15797710,619,4
15700654,617,9
15583764,791,1
15688849,609,1
15661473,780,4
15601030,777,5
15789557,817,7
15745250,850,8
15590349,732,9
15741693,693,4
15618446,576,8
15766552,643,6
15668775,757,3
15757895,569,6
15774551,772,3
15684011,576,7
15736146,608,4
15656286,794,0
15774847,593,6
15619340,597,1
15815656,541,9
15623357,692,2
15601324,697,1
15715510,768,2
15663770,802,1
15779267,584,5
15597957,614,2
15584620,850,6
15750772,671,6
15706557,626,0
15594391,770,2
15661656,633,2
15631217,663,6
15588955,581,5
15758252,561,2
15740223,479,1
15805413,769,6
15635116,659,2
15764892,590,10
15795936,560,3
15655232,437,6
15640133,661,0
15751524,677,10
15670552,560,3
15623966,578,2
15752193,421,6
15607269,492,2
15700752,545,6
15777901,640,9
15639117,624,6
15720203,577,7
15586236,704,5
15676645,523,5
15715988,793,2
15603749,564,2
15608956,711,1
15733872,791,10
15666982,629,9
15602647,729,6
15623063,651,8
15682928,695,4
15729246,847,5
15588928,704,5
15803352,613,3
15607485,692,4
15656249,720,3
15761783,577,6
15716605,710,7
15757425,716,1
15603096,410,6
15588580,584,4
15770539,792,1
15572022,605,6
15571843,486,1
15752502,615,4
15609058,676,1
15775108,571,1
15708904,850,9
15600086,717,7
15814675,642,8
15572777,780,7
15585106,492,8
15738936,760,5
15750970,500,1
15725772,654,2
15692106,606,3
15791533,367,6
15715715,799,2
15785576,434,9
15798834,719,7
15744127,641,2
15637427,461,6
15576990,790,5
15615352,588,4
15647333,621,4
15572050,768,3
15581370,681,2
15813503,606,8
15769783,542,8
15793135,713,7
15599182,597,2
15689517,635,3
15641366,599,1
15588859,496,0
15732293,759,8
15568032,757,1
15623525,564,0
15606601,561,6
15800811,702,3
15610711,678,8
15809654,707,7
15576077,610,9
15643378,744,1
15566790,598,8
15774402,562,5
15694641,621,2
15605916,659,3
15812356,722,6
15644179,606,3
15771674,603,5
15623314,506,3
15613292,715,8
15813871,690,2
15759480,644,10
15587712,589,8
15671165,592,5
15620746,632,4
15706537,577,7
15589312,588,3
15741180,617,6
15733888,668,3
15798532,810,9
15577359,767,5
15614936,718,10
15747647,589,4
15588566,778,5
15570141,724,3
15800793,477,4
15572415,580,6
15635125,566,2
15636551,711,3
15600912,706,5
15768476,703,6
15650266,679,2
15621004,603,7
15748352,598,0
15788920,836,4
15743236,687,7
15637717,704,4
15635500,605,2
15634792,516,9
15607560,572,2
15727177,557,6
15774358,443,4
15791304,604,7
15603328,483,1
15804937,702,3
15804142,670,3
15608845,804,3
15702434,850,3
15632609,554,10
15603550,588,7
15755239,758,4
15670528,787,0
15732704,582,9
15589019,633,4
15677796,766,9
15760177,564,9
15636595,602,3
15737275,649,3
15672905,679,7
15753955,639,7
15708504,790,8
15592451,565,9
15790455,478,2
15572174,825,3
15656330,528,0
15569626,577,5
15608726,663,7
15637366,505,5
15778049,633,6
15727421,586,6
15688865,850,9
15751032,629,1
15734737,744,9
15746515,750,7
15664311,637,3
15708139,575,1
15768574,671,1
15738018,571,5
15699753,590,1
15703199,619,3
15627830,640,5
15570855,670,7
15772503,737,4
15584453,555,10
15710111,742,6
15618562,618,0
15706764,560,1
15798737,654,8
15712608,787,2
15636736,611,7
15703544,559,0
15815645,481,8
15705739,753,5
15709643,675,1
15669805,748,1
15737489,610,5
15775131,580,9
15765283,624,3
15628715,709,8
15813283,605,2
15745716,706,7
15598485,567,8
15696552,747,4
15754569,664,1
15701741,711,3
15572631,609,10
15636069,632,7
15682467,725,1
15790744,850,9
15625023,682,4
15731267,797,4
15742879,668,1
15757015,783,5
15770711,766,4
15569430,704,2
15617304,722,6
15704466,692,7
15664681,584,2
15605534,644,4
15792473,598,5
15802625,733,7
15766017,615,3
15762172,850,2
15728333,521,8
15792868,675,1
15605698,746,3
15777060,770,4
15626243,618,3
15719898,556,7
15599976,749,9
15752809,702,6
15589698,555,6
15609977,587,6
15750121,639,3
15734177,643,4
15781347,600,1
15592025,651,7
15670163,666,4
15765402,520,6
15624343,650,7
15602354,564,3
15579183,586,1
15584899,617,5
15723658,712,6
15803965,654,3
15682489,605,9
15813645,491,0
15766787,707,9
15687171,638,5
15690744,683,2
15707974,815,2
15673084,645,1
15814772,645,4
15743709,683,4
15610343,705,10
15737414,647,4
15788480,786,0
15568519,534,9
15792453,602,1
15658100,695,0
15695197,553,7
15749807,516,3
15773876,655,3
15591698,849,9
15712813,520,3
15763898,568,3
15793324,695,9
15757759,807,7
15796230,642,2
15611729,703,1
15709531,556,2
15650751,585,6
15641413,587,7
15753840,524,6
15669994,556,1
15695301,504,4
15792004,731,3
15603035,651,3
15717286,675,8
15577107,657,6
15754747,686,9
15705676,690,9
15751912,567,7
15677336,557,1
15684395,446,10
15659949,850,1
15812422,637,2
15806941,499,7
15637690,622,7
15632882,684,1
15807107,612,3
15661034,813,5
15811958,850,2
15785167,795,4
15646720,628,7
15658614,565,7
15704657,601,3
15567147,802,4
15701319,614,6
15745266,434,6
15650437,522,8
15764314,550,2
15612594,599,3
15593501,493,5
15804150,755,3
15649297,605,4
15641110,708,0
15660608,699,8
15806570,763,4
15715345,743,6
15755521,660,0
15579074,619,10
15641158,739,3
15752507,769,9
15597983,692,10
15586069,560,0
15655082,607,4
15720155,630,6
15582116,767,7
15749365,543,8
15632069,776,8
15663134,535,1
15766683,549,6
15707219,844,4
15709232,586,5
15801351,583,3
15578747,701,5
15675626,726,2
15583736,829,4
15590011,749,9
15609913,743,9
15719479,619,7
15575147,699,9
15597309,749,7
15648367,600,6
15758031,760,3
15751771,528,2
15689288,630,5
15731026,683,2
15775809,677,6
15743076,669,9
15658258,693,6
15756321,612,5
15706799,719,4
15775703,702,2
15642636,755,9
15704651,514,1
15806771,753,0
15566735,548,2
15681671,850,2
15775949,612,7
15586752,628,8
15582519,479,6
15658233,724,5
15755330,512,7
15605072,638,3
15617538,834,7
15591428,781,9
15692142,707,7
15692931,670,2
15781127,663,8
15677136,624,5
15677828,598,4
15567897,619,5
15793641,792,3
15678333,683,7
15630511,691,6
15792627,765,5
15717191,508,1
15625716,637,9
15710053,667,5
15580043,575,8
15601410,744,1
15684669,567,9
15619083,502,6
15692207,609,6
15730705,715,9
15749688,541,8
15728542,850,4
15760063,595,7
15658982,650,5
15758769,625,7
15778481,817,1
15661162,526,2
15568164,850,4
15601569,598,2
15772383,613,9
15667456,709,3
15672983,678,5
15799534,720,5
15582847,662,0
15612478,525,10
15709621,662,3
15802009,770,6
15698816,721,4
15574830,633,2
15603082,701,9
15685947,556,0
15643048,639,0
15807568,632,2
15597591,456,5
15747558,729,10
15756655,632,2
15589949,433,9
15601012,802,3
15724269,670,7
15567506,738,6
15791877,706,0
15794360,592,5
15686538,522,7
15585985,746,5
15699257,651,2
15804104,494,9
15727619,753,9
15740237,671,2
15801436,696,4
15705735,577,3
15649359,587,1
15624892,712,7
15784918,498,2
15584785,660,2
15797197,678,6
15574858,530,8
15794101,559,2
15743245,624,3
15791535,592,5
15605215,767,9
15771749,653,5
15616833,678,2
15750728,586,2
15769353,550,8
15770091,643,9
15716420,612,5
15740602,674,4
15796071,657,7
15811389,724,0
15783875,500,4
15671800,688,8
15677288,599,3
15633525,631,7
15634606,634,1
15579207,545,3
15619892,644,8
15567778,690,1
15711750,711,6
15751084,712,8
15768945,627,1
15586931,694,3
15636353,534,4
15623858,603,9
15703354,808,2
15663987,723,1
15780805,585,2
15768566,706,8
15643229,671,6
15754940,597,2
15676576,646,8
15800068,801,6
15648030,731,5
15668594,620,1
15728709,484,7
15724181,647,5
15647546,688,8
15702601,680,4
15567725,689,7
15674179,513,7
15686957,553,2
15607690,689,2
15806546,517,4
15632850,731,8
15709016,687,1
15638068,507,7
15749345,468,1
15791321,682,4
15699095,603,3
15638329,522,1
15575445,629,10
15752622,729,7
15774507,574,5
15570857,677,0
15599386,627,5
15744913,788,10
15647292,697,7
15728838,578,1
15584704,519,10
15749068,632,9
15622985,679,4
15587676,699,9
15779496,615,0
15733460,622,9
15711457,755,7
15795290,767,2
15611223,752,10
15794159,633,8
15780677,717,4
15690175,585,0
15722599,751,9
15569976,754,1
15707011,495,10
15702277,650,4
15801915,529,6
15580213,585,2
15637947,668,1
15715888,591,2
15732967,731,6
15737047,754,6
15694039,650,9
15649457,588,2
15742809,712,7
15637829,691,7
15633194,771,10
15611635,678,6
15638774,719,9
15722037,610,7
15672930,722,9
15668774,758,5
15780966,709,2
15659694,634,3
15624424,678,1
15708713,633,3
15755405,710,9
15647570,640,8
15684348,656,8
15702541,551,2
15646942,786,7
15748920,561,8
15694581,807,5
15643215,602,2
15649060,727,3
15774258,678,1
15731553,730,8
15617029,596,1
15780716,686,3
15577018,684,2
15809515,797,1
15789924,658,4
15725076,653,6
15672481,641,6
15574115,656,6
15661830,750,6
15665879,768,8
15673820,568,7
15747772,706,9
15666197,430,8
15773639,745,4
15581893,747,1
15672447,657,7
15777830,639,4
15713890,704,3
15577598,651,4
15786042,706,2
15753462,632,2
15759690,751,4
15801414,767,2
15656141,741,5
15608701,651,3
15582892,601,2
15632967,520,3
15587573,626,4
15654891,811,6
15611365,730,9
15749103,604,4
15810203,499,6
15813660,754,2
15605673,716,8
15669282,636,10
15792726,470,8
15593241,444,3
15683053,809,2
15632736,850,3
15731865,637,1
15760450,512,1
15787204,774,1
15650454,641,5
15573730,586,6
15705050,611,9
15791342,660,1
15684316,532,9
15700540,557,2
15770631,730,5
15790594,535,6
15604020,773,4
15637599,510,4
15736578,539,1
15666332,690,2
15727291,821,1
15785920,687,1
15658987,557,4
15687719,532,5
15799641,540,2
15758702,705,8
15689526,542,9
15586848,706,1
15707637,765,1
15719426,529,8
15639265,714,7
15576124,582,1
15757829,609,10
15633227,518,9
15753092,791,5
15782939,747,4
15746338,565,2
15590676,735,1
15599329,697,7
15783097,813,6
15597885,772,6
15597467,606,8
15724764,667,10
15778418,637,9
15684769,542,10
15756167,762,5
15632439,698,4
15755138,850,8
15659092,621,5
15742116,671,9
15801994,775,9
15647572,504,0
15644551,751,3
15709135,691,7
15684469,841,2
15627637,709,8
15667093,673,2
15690589,541,9
15595350,661,3
15777586,784,2
15804064,742,2
15717770,850,7
15754443,443,9
15776939,778,3
15713517,529,6
15683522,678,2
15673995,516,9
15771054,469,5
15578788,786,6
15737408,703,6
15750837,579,0
15576022,565,5
15635502,443,2
15627298,589,7
15811415,691,6
15645059,711,8
15689671,775,4
15718667,621,7
15803202,350,10
15593683,668,8
15703394,633,3
15570289,697,8
15567437,734,7
15711687,434,4
15656592,646,8
15634373,764,5
15769125,727,10
15711386,724,6
