CustomerId,CreditScore,NumOfProducts,HasCrCard,IsActiveMember,Exited
15623521,838,2,1,0,0
15810218,610,3,0,1,0
15645621,811,2,0,1,0
15608114,587,1,0,1,0
15659557,811,2,1,1,0
15787772,759,1,0,0,0
15691111,648,2,1,0,0
15592089,788,2,1,1,0
15633897,725,2,1,1,0
15701301,646,2,0,0,1
15723685,601,2,1,0,0
15701602,521,3,0,0,1
15739189,561,2,1,0,0
15573086,564,1,1,1,0
15569050,444,1,1,0,1
15750765,650,1,1,1,0
15799811,724,1,1,0,1
15698442,719,1,1,1,0
15655274,548,2,0,1,0
15603594,635,2,1,1,0
15585961,496,2,0,1,0
15686936,676,1,1,1,1
15770424,541,2,1,0,0
15587451,778,1,1,0,0
15602010,850,1,1,0,1
15600583,633,1,1,0,0
15654673,625,1,1,0,1
15717164,485,2,1,1,0
15765014,547,2,0,1,0
15682639,642,2,1,1,0
15729279,718,1,1,0,0
15759805,582,2,1,0,0
15767864,628,2,0,0,0
15769948,737,1,0,1,0
15686345,828,2,1,1,0
15688071,609,1,1,1,0
15681174,730,1,0,0,0
15667521,631,2,0,0,0
15750243,830,2,0,1,0
15695475,645,2,0,1,0
15689176,663,2,0,1,0
15652955,678,1,1,0,0
15668958,521,1,1,0,0
15631054,625,2,1,1,0
15581479,523,1,1,1,0
15577478,714,1,1,1,0
15780870,580,1,1,1,0
15692317,722,2,1,0,0
15593969,630,1,1,0,1
15570417,579,2,1,0,0
15779059,670,2,1,1,0
15785980,588,2,1,0,0
15644200,807,1,1,0,1
15793949,726,1,1,0,1
15645103,812,1,1,0,0
15705860,631,1,1,0,1
15623828,682,1,0,1,0
15715003,625,1,1,1,0
15623471,607,1,1,0,0
15798348,600,1,1,1,0
15743016,602,1,1,0,0
15769499,545,2,1,1,0
15798521,675,2,1,0,0
15706534,581,1,0,0,1
15706186,640,2,0,0,0
15812197,850,1,0,0,0
15650933,490,1,1,0,0
15692991,710,2,1,1,0
15631189,613,1,1,0,1
15762198,812,1,1,1,0
15699598,723,2,1,1,0
15692744,512,2,0,0,1
15688963,731,1,1,1,1
15599131,650,2,1,0,0
15680303,594,1,1,0,1
15628674,844,1,1,0,1
15648075,686,1,1,0,1
15586970,695,1,1,1,0
15625698,624,2,0,1,0
15790497,503,2,0,0,0
15682618,535,2,1,1,0
15762937,743,2,1,1,0
15750929,702,2,1,0,0
15729832,658,1,1,0,0
15633650,677,2,1,1,0
15748856,664,1,1,1,0
15589195,766,1,0,1,0
15699911,461,1,1,0,0
15663438,688,1,1,0,1
15692583,678,2,1,0,0
15591257,796,2,1,0,0
15646513,803,1,1,0,1
15708063,712,3,0,0,1
15696098,498,2,1,0,0
15645517,850,2,1,1,0
15649744,628,2,1,1,0
15604304,539,1,1,1,0
15784092,732,1,1,1,0
15585198,715,1,0,1,1
15624347,651,2,1,1,0
15621687,813,2,1,0,0
15689081,692,1,1,0,1
15813168,756,3,1,1,1
15604295,543,2,1,0,0
15724127,790,2,0,0,0
15673055,494,2,1,1,0
15768201,850,1,1,1,0
15782219,703,2,1,0,0
15746410,432,2,1,0,0
15780144,512,2,1,0,0
15590476,589,2,1,0,0
15624293,514,1,1,0,0
15618182,678,2,0,0,0
15660316,420,1,0,0,1
15678886,679,2,1,0,0
15616330,595,2,1,0,0
15592229,713,1,1,1,1
15798424,833,1,1,1,1
15714750,690,2,0,0,0
15648800,731,1,1,0,1
15626147,608,1,0,0,1
15626608,479,1,0,1,0
15723250,519,2,1,1,0
15592583,731,3,0,0,1
15759381,617,1,1,1,0
15585241,756,2,1,0,0
15589358,848,2,1,0,0
15672704,809,2,1,0,0
15789955,698,2,0,0,1
15596800,779,1,1,1,1
15627305,606,1,1,0,1
15645316,612,1,1,1,0
15593973,663,1,1,0,0
15647301,549,2,1,1,0
15750258,675,1,1,0,0
15685309,669,1,1,1,1
15628205,571,1,0,1,0
15733974,500,1,1,0,0
15762110,628,2,1,1,0
15706899,559,2,1,1,0
15732660,769,1,1,1,0
15656121,733,2,0,0,0
15614220,750,2,0,1,0
15645269,583,2,1,0,0
15698510,468,2,1,0,0
15569247,727,1,0,1,0
15566251,618,1,1,0,1
15716134,617,2,1,1,0
15763625,793,2,1,0,0
15605965,630,2,1,1,0
15694821,765,1,0,1,1
15601688,546,1,1,0,0
15575581,614,2,1,0,0
15671209,593,3,1,0,0
15616529,613,1,1,1,0
15773906,655,2,0,0,0
15722993,700,1,0,0,0
15752463,826,1,0,1,0
15589754,652,1,0,1,0
15669899,755,1,0,0,1
15766887,538,2,1,1,0
15768006,729,1,1,0,0
15741295,615,2,1,1,0
15811327,700,1,0,1,0
15690007,434,2,1,0,1
15690664,729,2,1,0,0
15719348,513,1,1,0,1
15781802,755,1,1,0,1
15752731,615,1,1,0,0
15600997,747,2,0,1,0
15750776,850,1,1,1,0
15723907,712,2,0,0,0
15633419,622,2,1,0,0
15702430,548,1,1,1,0
15710456,607,2,1,0,0
15650351,653,1,1,1,0
15590820,699,1,0,0,0
15640454,693,1,0,0,1
15697789,647,2,1,1,0
15808182,478,2,1,0,0
15588670,705,1,1,0,1
15721292,719,2,1,0,0
15604217,726,2,0,0,0
15651369,626,2,1,0,0
15782454,552,1,1,1,1
15814032,807,2,0,0,0
15570326,621,2,1,1,0
15624428,651,1,1,1,0
15755638,673,1,1,1,1
15600992,652,2,1,1,0
15755649,584,1,1,0,0
15795228,756,1,1,1,0
15589257,670,2,1,1,0
15719302,765,1,1,1,1
15639882,528,2,1,0,0
15791279,701,1,1,1,1
15636935,797,2,1,1,0
15686909,639,1,0,1,0
15589572,785,2,1,0,1
15779947,363,3,1,0,1
15573769,764,2,1,0,0
15578866,676,1,1,1,0
15739131,718,1,1,0,0
15813444,590,2,1,0,0
15678058,584,1,1,0,0
15769169,645,1,0,1,0
15804602,772,2,0,0,0
15651052,399,1,1,0,1
15724334,529,1,1,0,0
15569451,463,1,1,1,0
15650098,630,2,1,1,0
15724307,780,1,0,1,0
15599268,584,2,1,0,0
15594864,752,1,1,1,0
15616451,697,1,1,1,0
15715667,850,2,0,0,0
15658969,711,3,1,0,1
15738174,452,2,0,1,0
15813590,610,2,1,0,1
15624229,694,2,1,1,0
15674148,579,1,1,0,1
15625080,745,1,1,0,1
15682528,572,1,0,1,0
15696900,505,2,1,1,0
15730038,706,1,0,0,1
15812272,693,2,1,1,1
15654654,725,2,1,1,0
15697625,791,2,1,0,0
15616280,536,1,1,0,0
15654229,699,2,0,1,0
15628298,500,1,1,0,0
15733387,707,1,1,1,0
15775572,531,2,1,0,0
15613844,557,2,1,0,0
15578515,659,2,1,0,0
15607598,575,2,1,1,0
15742480,775,2,0,1,0
15749482,772,1,1,0,0
15607537,587,1,1,0,1
15575410,667,2,1,0,0
15684865,771,1,1,1,0
15600700,523,1,1,1,0
15774155,662,1,1,1,0
15634267,717,2,1,0,0
15619626,746,2,0,1,0
15660422,569,2,1,0,0
15617934,579,1,1,1,0
15760774,519,2,1,1,0
15813132,696,1,1,1,0
15593331,693,1,0,1,0
15616709,587,2,0,0,0
15658052,626,1,1,0,1
15721189,666,2,1,1,0
15711288,512,2,1,0,0
15770030,689,2,1,1,0
15803681,803,2,1,1,0
15702789,548,1,1,1,0
15814930,588,1,1,0,1
15658306,693,1,1,1,0
15699523,499,2,1,0,0
15610383,628,4,1,0,1
15615032,624,2,1,1,0
15781989,733,1,1,0,0
15647402,628,2,1,1,0
15740494,633,2,1,0,0
15701265,559,2,0,1,0
15743532,704,1,1,0,1
15794870,744,2,1,0,0
15747591,665,1,0,1,0
15726557,638,1,0,0,0
15732199,837,1,0,1,0
15662291,534,3,1,0,1
15749050,548,1,1,0,0
15781586,837,1,1,1,0
15617078,658,1,1,0,0
15723339,554,2,1,1,0
15671322,724,1,1,0,0
15793854,723,1,1,1,0
15756539,585,2,0,0,0
15612064,474,2,1,0,1
15625916,562,1,1,0,0
15683195,719,1,1,1,0
15690182,635,1,1,0,1
15721719,743,2,1,1,0
15641690,681,2,0,1,0
15634896,521,2,0,1,0
15671590,741,2,1,1,0
15779182,790,1,0,0,1
15778287,622,2,1,1,0
15609510,669,1,0,1,0
15742229,583,1,0,1,0
15658532,520,1,1,1,0
15590993,579,2,0,0,0
15565701,698,1,0,0,0
15597239,548,1,1,0,0
15688880,672,1,1,0,1
15813917,653,1,1,0,0
15679611,734,1,0,0,0
15636589,794,2,1,1,0
15687752,641,2,0,1,0
15584363,824,1,1,1,0
15737748,534,1,0,0,0
15803365,653,1,0,1,0
15793247,498,2,1,1,0
15572360,683,1,0,0,0
15795166,618,2,1,1,0
15724620,538,1,1,0,0
15800856,643,1,1,1,0
15671097,428,2,1,0,0
15683930,593,2,1,0,1
15749004,718,2,1,0,0
15800434,811,1,0,0,1
15709117,823,1,1,1,1
15638806,645,2,0,0,0
15662294,710,2,1,1,0
15690079,591,2,0,0,0
15759317,748,1,1,1,0
15750497,850,1,1,1,0
15596181,542,1,1,1,1
15576602,809,2,1,1,0
15644833,675,1,1,0,1
15734634,607,1,0,0,0
15808689,850,2,1,1,0
15720702,789,1,1,0,1
15665077,598,3,1,1,1
15763612,756,2,0,1,0
15596493,687,2,1,1,0
15704483,724,2,0,0,0
15598846,700,1,1,0,0
15629244,635,2,0,0,1
15765537,687,1,1,1,0
15729975,613,1,0,1,0
15682773,781,2,1,0,0
15688007,703,1,1,1,0
15574331,593,1,0,1,1
15645572,743,1,1,0,1
15742854,640,2,1,0,0
15575417,849,2,1,1,0
15796721,778,2,1,1,0
15734942,539,1,1,0,0
15664772,489,2,1,1,0
15576683,568,1,1,0,1
15682563,618,1,1,0,0
15650889,710,2,1,0,0
15612108,625,1,1,1,0
15761132,682,1,1,1,0
15645511,727,1,1,1,1
15609824,794,3,1,0,1
15640268,652,1,1,1,0
15645778,670,1,1,0,0
15691104,460,2,1,0,1
15714567,568,2,0,0,0
15777826,643,1,1,1,0
15668445,521,2,1,1,0
15576162,615,1,1,1,0
15778135,575,1,1,0,0
15613141,717,1,1,1,0
15635435,648,1,0,0,1
15596552,535,1,1,1,1
15623644,626,2,1,0,0
15683403,611,1,0,1,1
15615029,734,1,1,1,0
15769005,709,2,1,1,0
15746326,591,2,0,1,0
15722364,664,2,1,1,0
15704954,431,1,1,1,0
15694409,647,2,0,1,0
15754068,578,2,1,1,0
15683841,555,2,1,1,0
15789095,775,2,0,1,0
15719958,850,2,1,1,0
15689514,625,1,1,0,1
15621353,645,2,1,0,0
15627232,608,1,1,1,1
15745843,689,2,1,1,0
15722902,652,1,1,1,1
15791767,769,2,1,0,0
15792722,611,1,1,0,0
15723006,489,2,0,1,0
15771942,528,1,1,0,1
15774738,632,1,1,0,0
15574004,429,2,1,1,0
15587233,457,3,1,1,1
15808228,768,1,1,1,0
15682834,715,2,1,1,0
15571752,668,1,1,1,0
15743067,625,1,1,0,0
15714466,846,3,1,0,1
15617982,661,2,1,0,0
15696637,571,1,0,1,0
15690647,582,1,1,0,1
15672756,716,1,0,1,0
15704586,758,2,0,1,0
15674526,725,1,1,1,0
15775295,630,1,0,1,1
15684196,627,1,1,0,1
15727281,653,2,1,0,0
15787835,775,2,1,1,1
15730540,794,2,1,0,0
15646276,831,1,1,0,0
15582180,561,1,1,1,0
15697095,705,2,1,0,0
15748797,636,1,1,0,1
15754796,487,2,1,1,1
15628947,693,2,0,0,1
15775546,517,2,1,0,0
15670481,684,2,0,1,0
15619029,620,2,1,0,0
15613282,757,1,1,0,0
15721487,739,1,1,1,0
15797276,662,1,1,0,1
15612494,359,1,1,0,1
15629617,572,1,0,1,0
15600821,721,1,1,1,0
15579062,707,2,0,0,0
15814268,444,1,1,0,0
15710164,523,2,0,0,1
15693904,685,2,0,1,0
15588986,673,1,1,1,0
15797733,503,2,0,0,0
15620507,485,1,1,1,0
15685150,799,2,1,1,0
15667651,585,2,1,0,0
15774166,607,2,0,1,0
15649280,521,1,1,0,0
15705657,535,1,1,1,0
15753969,724,1,0,1,0
15742378,520,1,1,0,0
15794874,696,1,0,1,0
15589221,657,2,1,1,0
15596671,603,1,0,0,1
15583668,726,1,0,1,0
15710206,591,1,1,0,0
15799966,792,1,0,0,1
15794560,550,1,1,1,0
15626485,601,1,1,1,0
15703143,820,1,0,1,0
15809772,667,1,1,0,0
15687959,573,1,1,1,0
15585282,755,2,0,1,0
15714993,552,1,1,0,0
15596021,598,2,1,0,0
15646615,576,2,0,1,0
15742632,670,1,0,1,0
15574068,504,1,0,0,1
15806967,778,1,1,1,0
15796334,558,1,1,0,1
15688713,627,1,1,1,0
15796179,683,1,1,0,0
15598751,556,3,0,0,1
15703019,583,2,0,1,0
15646302,705,1,1,0,0
15680855,637,1,0,1,0
15697311,697,1,1,1,1
15585367,555,1,1,0,1
15726556,594,2,0,0,0
15676242,632,1,1,0,1
15684198,551,2,1,1,0
15774882,687,1,1,1,1
15714227,672,1,1,1,0
15608653,521,1,1,1,1
15784280,686,2,0,1,0
15789546,639,2,1,0,0
15590320,850,2,0,1,0
15678385,465,2,1,1,0
15571778,817,1,1,0,1
15657085,578,1,1,1,0
15640627,611,2,1,0,0
15566211,616,1,1,0,1
15669293,517,1,0,1,0
15595067,637,2,1,1,0
15753566,806,1,1,0,0
15650391,633,1,1,0,0
15681843,624,2,1,0,0
15814846,691,1,1,0,1
15670374,819,4,0,0,1
15762332,568,2,1,1,0
15700223,806,1,1,1,0
15729956,726,1,1,1,0
15594862,552,2,0,0,0
15598782,755,2,0,1,0
15745080,634,1,1,0,0
15703399,756,2,0,1,0
15732175,776,1,0,1,0
15630725,649,1,1,0,1
15640260,595,2,1,1,0
15716822,646,1,1,1,0
15583748,592,2,1,0,0
15605968,574,1,1,1,0
15790683,850,2,0,1,0
15607713,850,2,1,1,0
15700212,475,2,0,0,1
15626710,642,1,1,1,0
15716491,710,1,0,1,1
15625824,596,4,1,0,1
15617705,609,1,0,1,0
15761976,797,2,1,0,0
15634891,504,1,1,0,1
15744517,735,1,0,0,1
15686963,680,1,1,0,0
15808189,449,2,0,1,0
15580845,685,1,0,1,0
15799156,569,2,0,0,0
15694296,631,2,1,0,0
15677049,595,2,0,1,0
15583595,461,1,1,1,0
15590146,630,1,0,1,1
15801548,661,2,1,1,0
15660833,796,2,0,0,0
15762277,710,1,0,0,1
15791302,741,2,1,0,0
15798975,606,1,0,0,1
15599956,747,2,0,0,0
15577274,549,1,1,0,0
15701200,576,2,1,1,0
15638149,528,1,1,0,0
15786199,535,1,1,1,0
15701765,575,2,0,0,0
15586974,656,2,1,1,0
15729040,440,2,1,0,0
15788676,539,2,1,1,0
15602497,850,1,0,1,0
15701333,646,1,0,0,0
15812071,744,2,0,1,0
15634375,710,2,0,0,0
15738267,544,1,1,1,1
15786800,723,1,0,1,1
15591130,507,2,0,1,0
15720662,787,1,1,1,0
15751531,598,2,1,1,0
15653595,796,2,0,1,0
15568360,569,1,1,1,0
15781210,711,2,0,0,0
15668058,661,1,1,0,0
15597131,415,1,1,1,0
15697283,578,2,1,0,0
15640953,611,2,1,1,0
15715031,600,2,0,1,0
15589660,661,1,0,1,0
15769818,850,1,0,1,0
15782736,573,1,0,1,1
15614818,764,1,0,1,0
15794014,838,2,1,0,0
15732448,821,1,1,1,0
15723411,607,1,1,1,0
15797686,558,1,1,1,0
15605950,530,2,1,1,0
15812497,654,1,1,0,0
15690678,530,1,1,1,0
15747677,656,1,1,1,0
15618926,520,2,1,1,0
15673908,602,1,1,1,0
15727944,701,1,1,1,0
15807294,653,2,1,1,0
15618581,668,2,1,1,0
15584364,652,1,1,0,1
15599552,639,2,1,1,0
15749177,730,2,0,1,0
15718779,780,1,1,1,0
15568106,592,2,0,1,0
15779481,628,2,1,1,0
15709994,658,1,0,1,1
15772777,850,2,1,1,0
15706815,515,1,1,1,1
15618018,571,2,0,1,0
15671032,760,2,1,1,0
15634281,720,1,0,0,0
15766374,632,2,1,1,0
15600991,694,2,1,1,1
15777576,559,1,0,1,0
15742613,773,2,1,0,0
15649523,581,2,1,0,0
15651063,524,2,1,0,0
15683124,713,1,0,0,1
15618314,676,1,1,1,0
15670823,651,1,1,0,1
15607133,717,2,1,1,1
15615012,594,1,1,0,0
15725141,716,1,1,0,1
15623560,668,1,1,1,0
15693018,678,1,1,1,0
15636756,545,2,1,0,0
15647474,613,2,1,1,0
15576714,687,2,1,1,0
15585047,715,1,0,0,0
15743976,618,1,1,1,0
15793881,721,1,0,1,0
15576517,445,2,1,1,0
15631072,690,2,0,1,0
15730394,709,2,0,0,1
15631460,671,2,1,1,0
15692002,538,1,1,1,0
15595282,735,2,1,0,0
15789548,592,2,1,1,0
15758035,747,1,0,1,0
15617518,675,1,1,1,0
15651802,632,2,1,0,0
15631813,621,2,1,1,0
15729668,521,1,1,0,0
15741728,591,1,1,1,0
15576676,706,2,1,1,0
15711378,677,2,1,0,0
15765520,769,1,1,0,0
15656726,771,1,1,1,0
15647842,601,1,1,0,1
15719309,670,2,0,1,0
15748718,517,1,1,0,0
15594404,834,2,1,0,0
15751158,571,3,1,0,1
15593470,576,1,1,1,0
15695129,718,1,0,1,0
15640865,636,2,1,1,0
15714080,566,2,1,0,0
15648721,711,2,1,1,0
15801466,574,2,1,0,0
15750248,619,1,1,0,0
15758726,588,2,1,1,0
15781553,760,1,1,0,1
15649121,665,1,1,0,1
15674811,739,2,1,1,0
15646037,641,3,1,1,0
15722578,685,1,1,1,0
15665695,594,2,1,1,0
15801062,557,2,0,1,0
15662955,697,2,1,0,0
15770309,656,1,0,1,0
15657386,712,2,0,1,0
15777797,689,1,1,1,1
15783955,697,2,1,0,0
15804516,589,1,1,0,0
15681758,525,2,1,0,0
15630321,680,2,1,0,0
15588248,617,2,1,1,1
15591932,680,1,1,0,0
15810347,662,2,0,1,0
15595303,736,1,1,1,1
15634950,657,1,1,1,1
15685372,350,1,1,1,1
15745827,617,1,1,0,0
15755868,562,1,0,0,0
15735222,705,2,1,1,0
15604804,516,1,1,1,0
15718944,573,2,1,0,0
15678626,538,2,0,0,0
15571550,699,1,1,0,0
15723053,504,2,0,1,0
15661528,583,1,1,0,0
15754177,712,2,0,0,0
15683544,626,1,1,1,0
15708048,631,1,1,0,0
15701109,663,1,1,1,0
15600110,506,1,1,0,0
15651533,570,1,1,0,1
15777904,703,2,1,1,0
15655574,698,1,1,0,0
15569423,731,2,1,0,0
15718106,625,2,0,0,0
15585067,634,1,1,1,1
15675501,616,1,1,1,0
15633233,500,1,1,0,1
15667134,446,2,0,0,0
15659105,669,1,1,0,0
15575409,581,1,1,0,0
15752342,704,3,1,0,1
15654851,748,1,0,1,0
15741429,680,2,1,1,0
15682356,655,2,1,0,0
15806447,690,2,1,1,0
15800229,695,1,0,1,0
15663441,700,1,1,0,1
15791991,773,1,0,1,0
15775082,749,2,0,1,0
15579706,611,1,1,0,1
15718247,606,2,1,1,0
15755722,554,1,0,0,0
15582259,567,2,1,1,0
15716994,559,1,1,0,1
15586880,594,2,1,1,0
15713854,513,2,1,0,0
15780835,652,1,1,1,0
15675896,680,1,1,1,1
15658459,784,2,1,0,0
15658057,812,3,1,0,1
15801767,784,2,1,0,0
15569178,570,1,1,0,0
15731478,712,1,0,0,0
15811236,705,1,1,1,0
15746749,681,2,1,1,0
15662758,620,1,1,0,0
15709387,711,1,1,1,0
15572093,613,1,1,0,0
15713826,613,1,0,0,1
15570205,682,2,1,1,0
15589348,850,1,1,1,0
15804610,601,2,0,1,0
15700854,595,1,1,0,1
15758836,675,2,0,1,0
15772933,591,1,1,1,0
15809006,602,2,0,0,0
15689612,554,1,0,1,0
15744614,541,1,1,1,0
15704250,506,2,0,0,0
15700255,814,2,0,0,0
15669410,683,2,0,0,0
15807595,485,2,1,0,0
15664523,696,2,1,0,0
15642833,608,2,1,0,0
15605279,792,4,1,1,1
15713644,686,2,1,0,0
15750466,790,1,1,0,0
15739054,654,1,0,1,0
15612771,452,1,1,1,0
15788483,719,1,1,0,0
15732832,707,2,1,0,0
15772892,699,1,0,0,0
15713843,850,2,0,1,0
15567993,828,1,1,0,0
15617603,850,2,1,1,0
15744983,712,1,1,1,0
15630419,634,1,1,0,0
15738828,730,1,0,0,0
15778025,685,2,0,1,0
15799479,809,1,1,1,0
15684269,707,1,1,0,1
15762745,648,1,1,0,0
15746970,760,2,1,1,0
15725024,805,2,0,1,0
15592116,585,2,1,0,0
15624391,595,1,1,1,0
15567422,630,2,1,0,0
15612627,627,2,1,0,0
15574879,631,2,0,1,0
15745107,776,1,0,1,0
15734491,676,2,1,1,0
15675320,758,2,0,0,0
15643824,637,2,0,1,0
15643438,850,2,1,0,0
15721730,601,2,1,0,0
15680727,735,1,1,0,0
15752508,614,2,1,1,0
15808846,672,2,1,1,0
15727251,642,1,0,0,0
15663489,633,1,1,0,0
15683677,769,1,1,1,0
15596414,796,1,1,0,0
15730639,715,2,1,0,0
15672132,695,1,0,0,0
15742638,747,2,0,1,0
15578603,584,1,0,0,1
15726088,476,1,1,1,0
15682533,850,1,0,1,0
15772995,529,1,1,0,0
15765694,584,1,0,1,1
15659486,586,1,1,0,0
15568963,674,1,1,0,1
15703820,552,2,1,0,1
15569410,601,2,1,1,0
15632256,541,1,0,0,0
15724466,744,1,1,0,0
15777639,595,2,0,0,0
15802501,724,2,1,0,0
15778410,533,1,0,1,1
15670702,618,2,0,1,0
15704763,523,1,1,1,1
15645544,642,1,1,0,0
15757646,584,2,1,0,0
15701121,521,1,0,1,1
15796313,662,2,1,0,1
15815660,758,1,1,1,0
15602844,717,1,0,0,0
15636238,611,2,1,1,0
15770101,766,2,1,1,0
15645543,636,2,1,1,0
15596397,814,2,1,1,0
15770525,760,2,0,0,0
15684267,607,2,1,1,0
15689980,725,1,0,0,1
15633260,600,1,0,1,0
15756471,656,2,1,1,0
15721303,640,1,0,0,0
15802256,439,2,1,0,0
15725664,549,1,0,0,0
15674851,622,2,0,0,0
15701946,715,1,0,0,0
15748947,657,1,1,1,0
15673342,703,2,1,0,0
15601008,802,2,1,0,0
15771636,793,1,0,0,0
15642002,554,2,0,0,1
15693381,533,2,0,1,0
15607691,658,1,1,1,0
15589380,713,2,1,1,0
15603846,711,2,1,0,1
15753549,669,1,0,0,1
15725355,439,1,0,1,0
15773017,763,2,1,1,0
15625641,697,2,1,1,0
15776467,702,2,1,0,0
15746451,686,1,0,1,0
15777922,629,2,1,1,0
15606841,823,2,1,0,0
15757648,683,1,0,1,0
15677173,555,1,1,0,0
15764170,647,1,1,0,1
15610446,714,3,0,0,1
15612776,850,2,1,1,0
15794122,713,2,1,1,0
15774931,452,1,1,1,0
15779247,683,1,1,0,0
15707078,577,1,0,0,0
15605263,552,1,0,1,0
15607381,769,2,1,0,0
15683471,691,2,0,0,0
15605037,818,1,0,1,1
15576085,739,2,0,0,0
15770435,639,2,1,1,0
15592994,651,2,1,1,0
15624068,779,2,0,1,0
15595221,850,1,1,0,0
15637131,829,2,1,0,0
15613471,579,2,1,1,0
15583499,510,1,1,1,0
15752816,531,1,0,0,0
15804075,628,1,1,0,0
15800517,633,2,1,1,0
15712319,714,2,0,1,0
15797389,604,1,1,1,0
15621432,630,2,0,0,0
15779390,850,1,1,1,0
15711219,788,1,1,1,1
15770498,798,1,1,1,0
15678727,770,1,1,0,1
15573893,569,2,1,1,0
15740104,425,2,0,1,1
15792649,547,2,0,0,0
15605275,725,1,0,0,1
15572467,506,2,1,1,0
15738219,632,2,1,1,0
15600710,620,1,1,0,0
15804394,663,1,1,0,1
15694188,700,2,0,1,0
15583718,696,1,1,1,0
15802478,767,2,1,1,0
15619343,561,2,1,0,1
15758813,350,2,0,0,1
15761374,706,1,1,1,0
15569209,464,1,1,1,0
15788539,501,1,1,0,0
15747222,745,2,1,1,0
15769346,587,2,1,0,0
15699634,667,2,1,1,0
15589076,737,1,0,1,1
15812338,485,1,1,0,0
15758845,590,1,0,1,1
15685844,518,1,0,1,0
15583090,581,2,1,0,0
15587581,785,2,1,1,0
15633640,799,1,1,1,0
15573741,698,1,1,1,0
15633574,730,1,1,0,0
15711455,740,1,0,0,1
15570601,785,1,1,1,1
15690925,527,1,1,0,1
15709338,544,1,1,1,0
15780746,705,2,1,1,0
15681956,684,2,1,1,0
15778190,639,1,1,1,0
15786852,565,2,1,1,0
15726494,481,1,1,0,1
15641183,731,1,1,0,0
15805312,607,1,0,1,0
15636572,760,2,1,1,0
15632575,559,1,1,1,0
15740164,715,1,1,1,0
15574947,656,2,0,1,0
15597909,652,1,1,0,0
15782574,624,2,0,0,0
15734999,634,1,1,0,0
15706593,850,2,1,1,0
15766686,659,1,1,0,0
15590268,529,1,1,1,0
15763055,572,1,0,1,0
15664754,640,4,0,1,1
15643630,770,2,1,0,1
15641043,648,2,1,1,0
15768095,579,1,0,1,0
15811314,589,2,1,0,0
15669922,530,2,1,1,0
15707114,831,2,0,1,0
15670602,790,1,0,1,0
15713479,656,2,1,0,0
15663830,563,2,1,1,0
15566958,667,1,1,1,0
15680918,613,1,1,0,0
15663921,429,2,1,1,0
15716324,665,1,1,1,0
15796969,731,2,1,1,0
15574783,584,2,1,1,0
15773487,634,1,0,0,0
15802486,488,2,1,1,0
15783398,535,1,1,0,0
15649418,776,2,1,1,0
15604588,850,2,0,1,0
15735428,673,2,0,0,0
15629078,850,1,1,1,1
15806880,627,1,1,1,0
15754999,570,1,1,1,0
15781034,796,2,0,1,0
15622017,773,1,1,1,0
15705885,752,2,1,1,0
15677382,625,1,1,1,0
15566843,535,1,1,1,0
15608387,786,2,1,0,0
15810786,620,2,1,1,0
15626983,605,2,1,1,0
15773605,670,2,1,0,0
15811261,617,1,1,1,0
15590606,595,2,1,0,0
15576644,687,1,1,0,1
15750264,757,2,1,1,0
15741554,746,1,1,1,0
15769051,503,1,0,1,0
15812198,543,1,0,0,1
15699772,428,2,1,0,1
15744105,768,2,0,1,0
15739858,618,1,1,1,1
15723720,591,2,0,1,0
15638355,658,1,0,0,1
15805637,625,3,1,0,1
15629575,717,1,1,0,1
15586243,667,1,1,1,0
15757931,804,2,1,0,0
15716023,693,2,0,1,0
15647782,729,2,1,0,0
15716609,484,1,0,0,1
15623791,632,1,1,0,0
15627262,536,2,1,0,0
15652693,573,1,0,0,1
15586993,655,2,1,1,0
15815560,666,1,1,1,0
15584930,726,2,1,0,0
15799031,523,2,1,0,0
15810457,728,2,1,0,0
15697879,701,2,1,0,0
15594902,518,1,0,1,0
15799710,739,1,0,1,0
15659651,531,1,1,0,1
15645956,452,1,1,0,0
15651713,684,1,1,0,0
15737265,728,1,0,0,0
15687310,783,2,1,0,0
15607347,734,1,0,0,1
15698321,648,2,1,1,0
15657812,688,2,1,1,0
15569187,680,2,0,0,0
15681562,516,2,1,1,0
15615456,680,1,1,0,1
15589793,604,1,1,0,1
15781884,624,2,0,1,0
15675190,623,2,0,1,0
15600734,624,2,1,1,0
15779176,565,3,0,1,1
15605286,565,2,1,1,1
15674922,710,1,1,1,1
15737506,645,1,0,0,0
15780514,707,1,1,0,0
15623647,655,1,1,0,0
15668472,705,2,0,0,0
15692416,358,3,1,0,1
15771139,578,2,1,0,0
15738318,800,1,1,0,1
15772243,612,1,0,0,1
15638463,681,1,1,1,0
15598088,559,2,1,1,0
15693468,488,1,0,0,0
15671930,717,2,1,1,0
15762268,666,1,1,0,0
15780954,582,2,1,0,0
15700174,733,1,0,0,0
15635728,693,2,0,0,0
15679283,694,2,1,0,0
15591386,622,2,1,0,0
15694192,598,2,0,0,0
15585901,717,3,0,0,1
15792329,494,2,1,0,0
15635597,644,2,1,1,0
15775880,554,2,1,1,0
15630913,476,1,0,1,0
15756680,667,1,1,0,0
15587913,748,2,1,0,0
15737605,531,2,1,1,0
15627876,719,1,1,0,1
15772601,845,2,0,0,0
15758606,738,1,0,1,1
15657107,563,1,1,0,1
15622454,695,1,1,1,0
15775803,841,2,0,1,0
